start,start/step,0,timestamp,1617431151.1703613
val,loss,"tensor(3064.7942, device='cuda:0')",epoch,0,timestamp,1617431152.9104695
val,loss,"tensor(7218.8838, device='cuda:0')",epoch,0,timestamp,1617431152.914459
val,loss,"tensor(6.1005e+08, device='cuda:0')",epoch,0,timestamp,1617431152.9174507
val,loss,"tensor(4.5808e+08, device='cuda:0')",epoch,0,timestamp,1617431152.919445
val,loss,"tensor(3.6754e+08, device='cuda:0')",epoch,0,timestamp,1617431152.9224372
val,loss,"tensor(3.0816e+08, device='cuda:0')",epoch,0,timestamp,1617431152.9264271
val,loss,"tensor(2.6714e+08, device='cuda:0')",epoch,0,timestamp,1617431152.928422
val,loss,"tensor(2.3827e+08, device='cuda:0')",epoch,0,timestamp,1617431152.9324136
val,loss,"tensor(2.1829e+08, device='cuda:0')",epoch,0,timestamp,1617431152.9364
val,loss,"tensor(2.0543e+08, device='cuda:0')",epoch,0,timestamp,1617431152.9383948
val,loss,"tensor(1.9875e+08, device='cuda:0')",epoch,0,timestamp,1617431152.9423847
val,loss,"tensor(1.9783e+08, device='cuda:0')",epoch,0,timestamp,1617431152.9453757
val,loss,"tensor(2.0258e+08, device='cuda:0')",epoch,0,timestamp,1617431152.9483683
val,loss,"tensor(2.1315e+08, device='cuda:0')",epoch,0,timestamp,1617431152.951361
val,loss,"tensor(2.2980e+08, device='cuda:0')",epoch,0,timestamp,1617431152.9543526
val,loss,"tensor(2.5299e+08, device='cuda:0')",epoch,0,timestamp,1617431152.9583414
val,loss,"tensor(10819.0400, device='cuda:0')",epoch,1,timestamp,1617431152.97031
val,loss,"tensor(16184.9102, device='cuda:0')",epoch,1,timestamp,1617431152.9742987
val,loss,"tensor(124733.7188, device='cuda:0')",epoch,1,timestamp,1617431152.977291
val,loss,"tensor(466604.7188, device='cuda:0')",epoch,1,timestamp,1617431152.9802825
val,loss,"tensor(1222915.7500, device='cuda:0')",epoch,1,timestamp,1617431152.9832745
val,loss,"tensor(2618097.5000, device='cuda:0')",epoch,1,timestamp,1617431152.9852698
val,loss,"tensor(4922214.5000, device='cuda:0')",epoch,1,timestamp,1617431152.9882612
val,loss,"tensor(8458510., device='cuda:0')",epoch,1,timestamp,1617431152.9912553
val,loss,"tensor(13584084., device='cuda:0')",epoch,1,timestamp,1617431152.994245
val,loss,"tensor(20718166., device='cuda:0')",epoch,1,timestamp,1617431152.997237
val,loss,"tensor(30308920., device='cuda:0')",epoch,1,timestamp,1617431153.0002298
val,loss,"tensor(42846280., device='cuda:0')",epoch,1,timestamp,1617431153.0022244
val,loss,"tensor(58903180., device='cuda:0')",epoch,1,timestamp,1617431153.0052166
val,loss,"tensor(79060328., device='cuda:0')",epoch,1,timestamp,1617431153.009206
val,loss,"tensor(1.0393e+08, device='cuda:0')",epoch,1,timestamp,1617431153.012197
val,loss,"tensor(1.3423e+08, device='cuda:0')",epoch,1,timestamp,1617431153.0141916
val,loss,"tensor(124983.6797, device='cuda:0')",epoch,2,timestamp,1617431153.0251632
val,loss,"tensor(69903.3906, device='cuda:0')",epoch,2,timestamp,1617431153.0281549
val,loss,"tensor(84817.2734, device='cuda:0')",epoch,2,timestamp,1617431153.031147
val,loss,"tensor(300454.5625, device='cuda:0')",epoch,2,timestamp,1617431153.033141
val,loss,"tensor(897629., device='cuda:0')",epoch,2,timestamp,1617431153.036134
val,loss,"tensor(2101186., device='cuda:0')",epoch,2,timestamp,1617431153.0381284
val,loss,"tensor(4181546.5000, device='cuda:0')",epoch,2,timestamp,1617431153.0421183
val,loss,"tensor(7461875.5000, device='cuda:0')",epoch,2,timestamp,1617431153.0451102
val,loss,"tensor(12299788., device='cuda:0')",epoch,2,timestamp,1617431153.0481014
val,loss,"tensor(19114406., device='cuda:0')",epoch,2,timestamp,1617431153.0510945
val,loss,"tensor(28354300., device='cuda:0')",epoch,2,timestamp,1617431153.0540862
val,loss,"tensor(40509772., device='cuda:0')",epoch,2,timestamp,1617431153.0570774
val,loss,"tensor(56153456., device='cuda:0')",epoch,2,timestamp,1617431153.0610664
val,loss,"tensor(75866456., device='cuda:0')",epoch,2,timestamp,1617431153.0630615
val,loss,"tensor(1.0026e+08, device='cuda:0')",epoch,2,timestamp,1617431153.0660532
val,loss,"tensor(1.3005e+08, device='cuda:0')",epoch,2,timestamp,1617431153.0680485
val,loss,"tensor(355557.0625, device='cuda:0')",epoch,3,timestamp,1617431153.080016
val,loss,"tensor(241696.3438, device='cuda:0')",epoch,3,timestamp,1617431153.0830085
val,loss,"tensor(165687.9062, device='cuda:0')",epoch,3,timestamp,1617431153.0859997
val,loss,"tensor(258832.3750, device='cuda:0')",epoch,3,timestamp,1617431153.08999
val,loss,"tensor(701649.2500, device='cuda:0')",epoch,3,timestamp,1617431153.092982
val,loss,"tensor(1719385.3750, device='cuda:0')",epoch,3,timestamp,1617431153.0959737
val,loss,"tensor(3582805.7500, device='cuda:0')",epoch,3,timestamp,1617431153.0989654
val,loss,"tensor(6615000., device='cuda:0')",epoch,3,timestamp,1617431153.1009603
val,loss,"tensor(11174085., device='cuda:0')",epoch,3,timestamp,1617431153.1039524
val,loss,"tensor(17679072., device='cuda:0')",epoch,3,timestamp,1617431153.1069446
val,loss,"tensor(26578930., device='cuda:0')",epoch,3,timestamp,1617431153.1099355
val,loss,"tensor(38364320., device='cuda:0')",epoch,3,timestamp,1617431153.1129286
val,loss,"tensor(53607584., device='cuda:0')",epoch,3,timestamp,1617431153.114923
val,loss,"tensor(72890208., device='cuda:0')",epoch,3,timestamp,1617431153.1179152
val,loss,"tensor(96826712., device='cuda:0')",epoch,3,timestamp,1617431153.1209066
val,loss,"tensor(1.2613e+08, device='cuda:0')",epoch,3,timestamp,1617431153.1239004
val,loss,"tensor(691422.4375, device='cuda:0')",epoch,4,timestamp,1617431153.1348698
val,loss,"tensor(520409.3750, device='cuda:0')",epoch,4,timestamp,1617431153.138859
val,loss,"tensor(356120.5625, device='cuda:0')",epoch,4,timestamp,1617431153.14185
val,loss,"tensor(330410.0312, device='cuda:0')",epoch,4,timestamp,1617431153.144843
val,loss,"tensor(623512.1250, device='cuda:0')",epoch,4,timestamp,1617431153.1468382
val,loss,"tensor(1461062.7500, device='cuda:0')",epoch,4,timestamp,1617431153.1498291
val,loss,"tensor(3114160.7500, device='cuda:0')",epoch,4,timestamp,1617431153.1528218
val,loss,"tensor(5905822., device='cuda:0')",epoch,4,timestamp,1617431153.1558137
val,loss,"tensor(10194649., device='cuda:0')",epoch,4,timestamp,1617431153.159803
val,loss,"tensor(16399546., device='cuda:0')",epoch,4,timestamp,1617431153.161797
val,loss,"tensor(24969868., device='cuda:0')",epoch,4,timestamp,1617431153.1647897
val,loss,"tensor(36396632., device='cuda:0')",epoch,4,timestamp,1617431153.1677823
val,loss,"tensor(51251876., device='cuda:0')",epoch,4,timestamp,1617431153.169777
val,loss,"tensor(70117472., device='cuda:0')",epoch,4,timestamp,1617431153.172768
val,loss,"tensor(93608352., device='cuda:0')",epoch,4,timestamp,1617431153.17576
val,loss,"tensor(1.2243e+08, device='cuda:0')",epoch,4,timestamp,1617431153.1787522
val,loss,"tensor(1094804.5000, device='cuda:0')",epoch,5,timestamp,1617431153.190721
val,loss,"tensor(1.1473e+08, device='cuda:0')",epoch,5,timestamp,1617431153.1937125
val,loss,"tensor(76546760., device='cuda:0')",epoch,5,timestamp,1617431153.1967037
val,loss,"tensor(57425452., device='cuda:0')",epoch,5,timestamp,1617431153.1996965
val,loss,"tensor(46171452., device='cuda:0')",epoch,5,timestamp,1617431153.2016912
val,loss,"tensor(39218948., device='cuda:0')",epoch,5,timestamp,1617431153.204683
val,loss,"tensor(35214332., device='cuda:0')",epoch,5,timestamp,1617431153.207675
val,loss,"tensor(33667980., device='cuda:0')",epoch,5,timestamp,1617431153.21121
val,loss,"tensor(34487644., device='cuda:0')",epoch,5,timestamp,1617431153.2132056
val,loss,"tensor(37821252., device='cuda:0')",epoch,5,timestamp,1617431153.2161975
val,loss,"tensor(43946248., device='cuda:0')",epoch,5,timestamp,1617431153.2191887
val,loss,"tensor(53239128., device='cuda:0')",epoch,5,timestamp,1617431153.2221806
val,loss,"tensor(66192068., device='cuda:0')",epoch,5,timestamp,1617431153.2261705
val,loss,"tensor(83330528., device='cuda:0')",epoch,5,timestamp,1617431153.2291617
val,loss,"tensor(1.0523e+08, device='cuda:0')",epoch,5,timestamp,1617431153.2311568
val,loss,"tensor(1.3256e+08, device='cuda:0')",epoch,5,timestamp,1617431153.2341495
val,loss,"tensor(1742162., device='cuda:0')",epoch,6,timestamp,1617431153.2381387
val,loss,"tensor(1451808.5000, device='cuda:0')",epoch,6,timestamp,1617431153.2411306
val,loss,"tensor(1103567.2500, device='cuda:0')",epoch,6,timestamp,1617431153.2441225
val,loss,"tensor(830440.6250, device='cuda:0')",epoch,6,timestamp,1617431153.247115
val,loss,"tensor(812071.3750, device='cuda:0')",epoch,6,timestamp,1617431153.2501063
val,loss,"tensor(1274902.5000, device='cuda:0')",epoch,6,timestamp,1617431153.2521007
val,loss,"tensor(2490726.5000, device='cuda:0')",epoch,6,timestamp,1617431153.2550924
val,loss,"tensor(4782405., device='cuda:0')",epoch,6,timestamp,1617431153.2580848
val,loss,"tensor(8509549., device='cuda:0')",epoch,6,timestamp,1617431153.2610772
val,loss,"tensor(14090840., device='cuda:0')",epoch,6,timestamp,1617431153.2640686
val,loss,"tensor(21976442., device='cuda:0')",epoch,6,timestamp,1617431153.2670608
val,loss,"tensor(32658086., device='cuda:0')",epoch,6,timestamp,1617431153.2690558
val,loss,"tensor(46707220., device='cuda:0')",epoch,6,timestamp,1617431153.2720478
val,loss,"tensor(64706488., device='cuda:0')",epoch,6,timestamp,1617431153.2750392
val,loss,"tensor(87271696., device='cuda:0')",epoch,6,timestamp,1617431153.2780313
val,loss,"tensor(1.1511e+08, device='cuda:0')",epoch,6,timestamp,1617431153.2810237
val,loss,"tensor(2348245.2500, device='cuda:0')",epoch,7,timestamp,1617431153.291994
val,loss,"tensor(2005676., device='cuda:0')",epoch,7,timestamp,1617431153.2949862
val,loss,"tensor(1577110.7500, device='cuda:0')",epoch,7,timestamp,1617431153.2979786
val,loss,"tensor(1196051.7500, device='cuda:0')",epoch,7,timestamp,1617431153.3009706
val,loss,"tensor(1041884.1250, device='cuda:0')",epoch,7,timestamp,1617431153.3029647
val,loss,"tensor(1341402., device='cuda:0')",epoch,7,timestamp,1617431153.3059573
val,loss,"tensor(2366699.5000, device='cuda:0')",epoch,7,timestamp,1617431153.3099463
val,loss,"tensor(4440571.5000, device='cuda:0')",epoch,7,timestamp,1617431153.312939
val,loss,"tensor(7923067.5000, device='cuda:0')",epoch,7,timestamp,1617431153.3159304
val,loss,"tensor(13232775., device='cuda:0')",epoch,7,timestamp,1617431153.318922
val,loss,"tensor(20820202., device='cuda:0')",epoch,7,timestamp,1617431153.3209171
val,loss,"tensor(31177398., device='cuda:0')",epoch,7,timestamp,1617431153.3249059
val,loss,"tensor(44875552., device='cuda:0')",epoch,7,timestamp,1617431153.3278983
val,loss,"tensor(62497640., device='cuda:0')",epoch,7,timestamp,1617431153.329893
val,loss,"tensor(84659856., device='cuda:0')",epoch,7,timestamp,1617431153.3328846
val,loss,"tensor(1.1207e+08, device='cuda:0')",epoch,7,timestamp,1617431153.3358774
val,loss,"tensor(3021316.5000, device='cuda:0')",epoch,8,timestamp,1617431153.3468475
val,loss,"tensor(2628005.5000, device='cuda:0')",epoch,8,timestamp,1617431153.34984
val,loss,"tensor(2121477., device='cuda:0')",epoch,8,timestamp,1617431153.3528318
val,loss,"tensor(1635717., device='cuda:0')",epoch,8,timestamp,1617431153.3548265
val,loss,"tensor(1349861.3750, device='cuda:0')",epoch,8,timestamp,1617431153.3588161
val,loss,"tensor(1491044.5000, device='cuda:0')",epoch,8,timestamp,1617431153.3618078
val,loss,"tensor(2331652., device='cuda:0')",epoch,8,timestamp,1617431153.363802
val,loss,"tensor(4194415., device='cuda:0')",epoch,8,timestamp,1617431153.3667948
val,loss,"tensor(7439807., device='cuda:0')",epoch,8,timestamp,1617431153.3687887
val,loss,"tensor(12486322., device='cuda:0')",epoch,8,timestamp,1617431153.371781
val,loss,"tensor(19784810., device='cuda:0')",epoch,8,timestamp,1617431153.37577
val,loss,"tensor(29827620., device='cuda:0')",epoch,8,timestamp,1617431153.377765
val,loss,"tensor(43185692., device='cuda:0')",epoch,8,timestamp,1617431153.380757
val,loss,"tensor(60442324., device='cuda:0')",epoch,8,timestamp,1617431153.382752
val,loss,"tensor(82214080., device='cuda:0')",epoch,8,timestamp,1617431153.3857434
val,loss,"tensor(1.0921e+08, device='cuda:0')",epoch,8,timestamp,1617431153.3877387
val,loss,"tensor(3753920.7500, device='cuda:0')",epoch,9,timestamp,1617431153.399706
val,loss,"tensor(3311306.5000, device='cuda:0')",epoch,9,timestamp,1617431153.4017005
val,loss,"tensor(2729111.5000, device='cuda:0')",epoch,9,timestamp,1617431153.405691
val,loss,"tensor(2141791., device='cuda:0')",epoch,9,timestamp,1617431153.4096794
val,loss,"tensor(1728238.8750, device='cuda:0')",epoch,9,timestamp,1617431153.4126718
val,loss,"tensor(1715918.8750, device='cuda:0')",epoch,9,timestamp,1617431153.414667
val,loss,"tensor(2377500., device='cuda:0')",epoch,9,timestamp,1617431153.4176586
val,loss,"tensor(4035650.5000, device='cuda:0')",epoch,9,timestamp,1617431153.42065
val,loss,"tensor(7051255., device='cuda:0')",epoch,9,timestamp,1617431153.4246397
val,loss,"tensor(11842716., device='cuda:0')",epoch,9,timestamp,1617431153.4276323
val,loss,"tensor(18861214., device='cuda:0')",epoch,9,timestamp,1617431153.4306238
val,loss,"tensor(28599390., device='cuda:0')",epoch,9,timestamp,1617431153.4336152
val,loss,"tensor(41627944., device='cuda:0')",epoch,9,timestamp,1617431153.4366078
val,loss,"tensor(58530488., device='cuda:0')",epoch,9,timestamp,1617431153.4386024
val,loss,"tensor(79923936., device='cuda:0')",epoch,9,timestamp,1617431153.4435892
val,loss,"tensor(1.0652e+08, device='cuda:0')",epoch,9,timestamp,1617431153.445583
